,Timestamp,Node,Subsystem,Message,Type,Tuple
0,1167845545,tg-c238,I-O,hda: packet command error: error=x,computation,0
1,1167846140,tg-c238,I-O,hda: packet command error: error=x,computation,1
2,1167849443,tg-c128,I-O,hda: packet command error: error=x,computation,2
3,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
4,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
5,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
6,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
7,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
8,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
9,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
10,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
11,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
12,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
13,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
14,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
15,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
16,1167857118,tg-c383,I-O,"error, dev x:x (hda), sector x",computation,3
17,1168047647,tg-c685,I-O,SCSI Error: (x:x:x) Status=x (CHECK CONDITION),computation,4
18,1168047649,tg-c685,I-O,SCSI Error: (x:x:x) Status=x (CHECK CONDITION),computation,4
19,1168047654,tg-c685,I-O,SCSI Error: (x:x:x) Status=x (CHECK CONDITION),computation,4
20,1168047660,tg-c685,I-O,SCSI Error: (x:x:x) Status=x (CHECK CONDITION),computation,4
21,1168047674,tg-c685,I-O,SCSI Error: (x:x:x) Status=x (CHECK CONDITION),computation,4
22,1168093845,tg-login1,I-O,hda: packet command error: error=x,login,5
23,1168094079,tg-login1,I-O,x unknown partition table,login,6
24,1168094177,tg-login3,I-O,hda: packet command error: error=x,login,6
25,1168094364,tg-login3,I-O,qlx nvram config link down timeout=x,login,7
26,1168094504,tg-login3,I-O,x unknown partition table,login,8
27,1168094504,tg-login3,I-O,x unknown partition table,login,8
28,1168094505,tg-login3,I-O,x unknown partition table,login,8
29,1168094505,tg-login3,I-O,x unknown partition table,login,8
30,1168094505,tg-login3,I-O,x unknown partition table,login,8
31,1168094505,tg-login3,I-O,x unknown partition table,login,8
32,1168094505,tg-login3,I-O,x unknown partition table,login,8
33,1168094505,tg-login3,I-O,x unknown partition table,login,8
34,1168094505,tg-login3,I-O,x unknown partition table,login,8
35,1168094505,tg-login3,I-O,x unknown partition table,login,8
36,1168094505,tg-login3,I-O,x unknown partition table,login,8
37,1168094505,tg-login3,I-O,x unknown partition table,login,8
38,1168094505,tg-login3,I-O,x unknown partition table,login,8
39,1168094505,tg-login3,I-O,x unknown partition table,login,8
40,1168094505,tg-login3,I-O,x unknown partition table,login,8
41,1168094505,tg-login3,I-O,x unknown partition table,login,8
42,1168094505,tg-login3,I-O,x unknown partition table,login,8
43,1168094505,tg-login3,I-O,x unknown partition table,login,8
44,1168094505,tg-login3,I-O,x unknown partition table,login,8
45,1168094505,tg-login3,I-O,x unknown partition table,login,8
46,1168094505,tg-login3,I-O,x unknown partition table,login,8
47,1168094505,tg-login3,I-O,x unknown partition table,login,8
48,1168094505,tg-login3,I-O,x unknown partition table,login,8
49,1168094505,tg-login3,I-O,x unknown partition table,login,8
50,1168094505,tg-login3,I-O,x unknown partition table,login,8
51,1168094505,tg-login3,I-O,x unknown partition table,login,8
52,1168094505,tg-login3,I-O,x unknown partition table,login,8
53,1168094505,tg-login3,I-O,x unknown partition table,login,8
54,1168094505,tg-login3,I-O,x unknown partition table,login,8
