,Timestamp,Node,Subsystem,Message,Type,Tuple
70313,1171478338,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,331
70314,1171478338,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,331
70315,1171478338,tg-c401,DEV,+Platform Specific Error Info Section,computation,331
70316,1171478338,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70317,1171478338,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70318,1171478338,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70319,1171478338,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70320,1171478338,tg-c401,DEV,+ Platform Specific Error Detail:,computation,331
70321,1171478338,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,331
70322,1171478338,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,331
70323,1171478501,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,331
70324,1171478501,tg-c401,DEV,+END HARDWARE ERROR STATE AT CPE,computation,331
70325,1171478501,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,331
70326,1171478501,tg-c401,DEV,+Platform Specific Error Info Section,computation,331
70327,1171478501,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70328,1171478501,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70329,1171478501,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70330,1171478501,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,331
70331,1171478501,tg-c401,DEV,+ Platform Specific Error Detail:,computation,331
70332,1171478501,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,331
70333,1171478501,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,331
70334,1171478502,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,331
