,Timestamp,Node,Subsystem,Message,Type,Tuple
4338,1168468744,tg-c572,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,113
4339,1168468745,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4340,1168468745,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4341,1168468745,tg-c572,DEV,+ Platform Specific Error Detail:,computation,113
4342,1168468745,tg-c572,MEM,+ Mem Error Detail:,computation,113
4343,1168468746,tg-c572,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,113
4344,1168468746,tg-c572,DEV,+Platform PCI Component Error Info Section,computation,113
4345,1168468746,tg-c572,DEV,+Platform Specific Error Info Section,computation,113
4346,1168468746,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4347,1168468746,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4348,1168468746,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4349,1168468746,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4350,1168468746,tg-c572,DEV,+ Platform Specific Error Detail:,computation,113
4351,1168468746,tg-c572,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,113
4352,1168468746,tg-c572,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,113
4353,1168468747,tg-c572,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,113
4354,1168468747,tg-c572,DEV,+Platform PCI Component Error Info Section,computation,113
4355,1168468747,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4356,1168468747,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4357,1168468747,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4358,1168468747,tg-c572,DEV,+ Platform Specific Error Detail:,computation,113
4359,1168468747,tg-c572,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,113
4360,1168468747,tg-c572,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,113
4361,1168468748,tg-c572,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,113
4362,1168468748,tg-c572,DEV,+Platform PCI Component Error Info Section,computation,113
4363,1168468748,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4364,1168468748,tg-c572,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,113
4365,1168468749,tg-c572,DEV,+ Platform Specific Error Detail:,computation,113
