,Timestamp,Node,Subsystem,Message,Type,Tuple
10162,1171321113,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10163,1171321113,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10164,1171321113,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10165,1171321156,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10166,1171321156,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10167,1171321156,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10168,1171321166,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10169,1171321166,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10170,1171321166,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10171,1171321167,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10172,1171321167,tg-c401,DEV,+END HARDWARE ERROR STATE AT CPE,computation,297
10173,1171321167,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10174,1171321167,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10175,1171321174,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10176,1171321174,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10177,1171321174,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10178,1171321181,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10179,1171321181,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10180,1171321181,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10181,1171321183,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10182,1171321183,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10183,1171321183,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10184,1171321194,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10185,1171321194,tg-c401,DEV,+END HARDWARE ERROR STATE AT CPE,computation,297
10186,1171321194,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10187,1171321194,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10188,1171321200,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10189,1171321200,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10190,1171321200,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10191,1171321211,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10192,1171321211,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10193,1171321211,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10194,1171321239,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10195,1171321239,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10196,1171321239,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10197,1171321246,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10198,1171321246,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10199,1171321246,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10200,1171321251,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10201,1171321251,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10202,1171321251,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10203,1171321273,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10204,1171321273,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10205,1171321273,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10206,1171321298,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10207,1171321298,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10208,1171321329,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10209,1171321329,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10210,1171321329,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10211,1171321352,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10212,1171321352,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10213,1171321352,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10214,1171321357,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10215,1171321357,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10216,1171321357,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10217,1171321373,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10218,1171321373,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10219,1171321373,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10220,1171321410,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10221,1171321429,tg-c027,PRO,+BEGIN HARDWARE ERROR STATE AT CMC,computation,297
10222,1171321429,tg-c027,PRO,+BEGIN HARDWARE ERROR STATE AT CMC,computation,297
10223,1171321429,tg-c027,PRO,+BEGIN HARDWARE ERROR STATE AT CMC,computation,297
10224,1171321429,tg-c027,PRO,+END HARDWARE ERROR STATE AT CMC,computation,297
10225,1171321429,tg-c027,PRO,Device Error Info Section,computation,297
10226,1171321429,tg-c027,PRO,Device Error Info Section,computation,297
10227,1171321429,tg-c027,PRO,Error Map: x,computation,297
10228,1171321429,tg-c027,PRO,Error Map: x,computation,297
10229,1171321429,tg-c027,PRO,Error Map: x,computation,297
10230,1171321474,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10231,1171321474,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10232,1171321474,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10233,1171321494,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10234,1171321494,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10235,1171321494,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10236,1171321499,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10237,1171321499,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10238,1171321499,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10239,1171321500,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10240,1171321500,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10241,1171321500,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10242,1171321516,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10243,1171321516,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10244,1171321516,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10245,1171321521,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10246,1171321521,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10247,1171321521,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10248,1171321522,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10249,1171321522,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10250,1171321522,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10251,1171321532,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10252,1171321532,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10253,1171321532,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10254,1171321538,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10255,1171321538,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10256,1171321538,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10257,1171321539,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10258,1171321539,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10259,1171321539,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10260,1171321539,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10261,1171321544,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10262,1171321544,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10263,1171321544,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10264,1171321561,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10265,1171321561,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10266,1171321561,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10267,1171321562,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10268,1171321562,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10269,1171321562,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10270,1171321592,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10271,1171321592,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10272,1171321592,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10273,1171321603,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10274,1171321603,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10275,1171321603,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10276,1171321667,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10277,1171321667,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10278,1171321667,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10279,1171321672,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10280,1171321672,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10281,1171321672,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10282,1171321678,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10283,1171321678,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10284,1171321678,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10285,1171321693,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10286,1171321693,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10287,1171321693,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10288,1171321721,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10289,1171321721,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10290,1171321721,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10291,1171321731,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10292,1171321731,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10293,1171321731,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10294,1171321736,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10295,1171321736,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10296,1171321736,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10297,1171321742,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10298,1171321742,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10299,1171321742,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10300,1171321742,tg-c401,DEV,+ Platform Specific Error Detail:,computation,297
10301,1171321742,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,297
10302,1171321742,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,297
10303,1171321764,tg-c401,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,297
10304,1171321765,tg-c401,DEV,+END HARDWARE ERROR STATE AT CPE,computation,297
10305,1171321765,tg-c401,DEV,+Platform PCI Component Error Info Section,computation,297
10306,1171321765,tg-c401,DEV,+Platform Specific Error Info Section,computation,297
10307,1171321765,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10308,1171321765,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10309,1171321765,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10310,1171321765,tg-c401,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,297
10311,1171321765,tg-c401,DEV,+ Platform Specific Error Detail:,computation,297
10312,1171321765,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,297
10313,1171321765,tg-c401,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,297
