,Timestamp,Node,Subsystem,Message,Type,Tuple
0,1168194440,tg-s044,I-O,hda: packet command error: error=x,storage,0
1,1168194474,tg-s044,I-O,x unknown partition table,storage,1
2,1168194474,tg-s044,I-O,x unknown partition table,storage,1
3,1168194474,tg-s044,I-O,x unknown partition table,storage,1
4,1168194474,tg-s044,I-O,x unknown partition table,storage,1
5,1168194474,tg-s044,I-O,x unknown partition table,storage,1
6,1168194474,tg-s044,I-O,x unknown partition table,storage,1
7,1168194474,tg-s044,I-O,x unknown partition table,storage,1
8,1168194474,tg-s044,I-O,x unknown partition table,storage,1
9,1168194474,tg-s044,I-O,x unknown partition table,storage,1
10,1168194474,tg-s044,I-O,x unknown partition table,storage,1
11,1168194474,tg-s044,I-O,x unknown partition table,storage,1
12,1168194474,tg-s044,I-O,x unknown partition table,storage,1
13,1168194474,tg-s044,I-O,x unknown partition table,storage,1
14,1168194475,tg-s044,I-O,x unknown partition table,storage,1
15,1168194475,tg-s044,I-O,x unknown partition table,storage,1
16,1168194475,tg-s044,I-O,x unknown partition table,storage,1
17,1168194475,tg-s044,I-O,x unknown partition table,storage,1
18,1168194475,tg-s044,I-O,x unknown partition table,storage,1
19,1168194475,tg-s044,I-O,x unknown partition table,storage,1
20,1168194475,tg-s044,I-O,x unknown partition table,storage,1
21,1168194475,tg-s044,I-O,x unknown partition table,storage,1
22,1168194475,tg-s044,I-O,x unknown partition table,storage,1
23,1168194475,tg-s044,I-O,x unknown partition table,storage,1
24,1168194475,tg-s044,I-O,x unknown partition table,storage,1
25,1168194475,tg-s044,I-O,x unknown partition table,storage,1
26,1168194475,tg-s044,I-O,x unknown partition table,storage,1
27,1168194475,tg-s044,I-O,x unknown partition table,storage,1
28,1168194475,tg-s044,I-O,x unknown partition table,storage,1
29,1168194475,tg-s044,I-O,x unknown partition table,storage,1
30,1168194475,tg-s044,I-O,x unknown partition table,storage,1
31,1168194475,tg-s044,I-O,x unknown partition table,storage,1
32,1168194475,tg-s044,I-O,x unknown partition table,storage,1
33,1168194475,tg-s044,I-O,x unknown partition table,storage,1
34,1168194475,tg-s044,I-O,x unknown partition table,storage,1
35,1168194475,tg-s044,I-O,x unknown partition table,storage,1
36,1168194475,tg-s044,I-O,x unknown partition table,storage,1
37,1168194475,tg-s044,I-O,x unknown partition table,storage,1
38,1168194475,tg-s044,I-O,x unknown partition table,storage,1
39,1168194476,tg-s044,I-O,x unknown partition table,storage,1
40,1168194476,tg-s044,I-O,x unknown partition table,storage,1
41,1168194476,tg-s044,I-O,x unknown partition table,storage,1
42,1168194476,tg-s044,I-O,x unknown partition table,storage,1
43,1168194476,tg-s044,I-O,x unknown partition table,storage,1
44,1168194476,tg-s044,I-O,x unknown partition table,storage,1
45,1168194476,tg-s044,I-O,x unknown partition table,storage,1
46,1168194476,tg-s044,I-O,x unknown partition table,storage,1
47,1168194476,tg-s044,I-O,x unknown partition table,storage,1
48,1168194476,tg-s044,I-O,x unknown partition table,storage,1
49,1168194476,tg-s044,I-O,x unknown partition table,storage,1
50,1168194476,tg-s044,I-O,x unknown partition table,storage,1
51,1168194476,tg-s044,I-O,x unknown partition table,storage,1
52,1168194476,tg-s044,I-O,x unknown partition table,storage,1
53,1168194476,tg-s044,I-O,x unknown partition table,storage,1
54,1168194476,tg-s044,I-O,x unknown partition table,storage,1
55,1168194476,tg-s044,I-O,x unknown partition table,storage,1
56,1168194476,tg-s044,I-O,x unknown partition table,storage,1
57,1168194476,tg-s044,I-O,x unknown partition table,storage,1
58,1168194476,tg-s044,I-O,x unknown partition table,storage,1
59,1168194476,tg-s044,I-O,x unknown partition table,storage,1
60,1168194476,tg-s044,I-O,x unknown partition table,storage,1
61,1168194476,tg-s044,I-O,x unknown partition table,storage,1
62,1168194477,tg-s044,I-O,x unknown partition table,storage,1
63,1168194477,tg-s044,I-O,x unknown partition table,storage,1
64,1168194477,tg-s044,I-O,x unknown partition table,storage,1
65,1168194477,tg-s044,I-O,x unknown partition table,storage,1
66,1168194477,tg-s044,I-O,x unknown partition table,storage,1
67,1168194477,tg-s044,I-O,x unknown partition table,storage,1
68,1168194477,tg-s044,I-O,x unknown partition table,storage,1
69,1168194477,tg-s044,I-O,x unknown partition table,storage,1
70,1168194477,tg-s044,I-O,x unknown partition table,storage,1
71,1168194477,tg-s044,I-O,x unknown partition table,storage,1
72,1168194477,tg-s044,I-O,x unknown partition table,storage,1
73,1168194477,tg-s044,I-O,x unknown partition table,storage,1
74,1168194477,tg-s044,I-O,x unknown partition table,storage,1
75,1168194477,tg-s044,I-O,x unknown partition table,storage,1
76,1168194477,tg-s044,I-O,x unknown partition table,storage,1
77,1168194477,tg-s044,I-O,x unknown partition table,storage,1
78,1168194477,tg-s044,I-O,x unknown partition table,storage,1
79,1168194477,tg-s044,I-O,x unknown partition table,storage,1
80,1168194477,tg-s044,I-O,x unknown partition table,storage,1
81,1168194477,tg-s044,I-O,x unknown partition table,storage,1
82,1168194477,tg-s044,I-O,x unknown partition table,storage,1
83,1168194477,tg-s044,I-O,x unknown partition table,storage,1
84,1168194477,tg-s044,I-O,x unknown partition table,storage,1
85,1168194477,tg-s044,I-O,x unknown partition table,storage,1
86,1168194478,tg-s044,I-O,x unknown partition table,storage,1
87,1168194478,tg-s044,I-O,x unknown partition table,storage,1
88,1168194478,tg-s044,I-O,x unknown partition table,storage,1
89,1168194478,tg-s044,I-O,x unknown partition table,storage,1
90,1168194478,tg-s044,I-O,x unknown partition table,storage,1
91,1168194478,tg-s044,I-O,x unknown partition table,storage,1
92,1168194478,tg-s044,I-O,x unknown partition table,storage,1
93,1168194478,tg-s044,I-O,x unknown partition table,storage,1
94,1168194478,tg-s044,I-O,x unknown partition table,storage,1
95,1168194478,tg-s044,I-O,x unknown partition table,storage,1
96,1168194478,tg-s044,I-O,x unknown partition table,storage,1
97,1168194478,tg-s044,I-O,x unknown partition table,storage,1
98,1168194478,tg-s044,I-O,x unknown partition table,storage,1
99,1168194478,tg-s044,I-O,x unknown partition table,storage,1
100,1168194478,tg-s044,I-O,x unknown partition table,storage,1
101,1168194478,tg-s044,I-O,x unknown partition table,storage,1
102,1168194478,tg-s044,I-O,x unknown partition table,storage,1
103,1168194478,tg-s044,I-O,x unknown partition table,storage,1
104,1168194478,tg-s044,I-O,x unknown partition table,storage,1
105,1168194478,tg-s044,I-O,x unknown partition table,storage,1
106,1168194478,tg-s044,I-O,x unknown partition table,storage,1
107,1168194478,tg-s044,I-O,x unknown partition table,storage,1
108,1168194478,tg-s044,I-O,x unknown partition table,storage,1
109,1168194478,tg-s044,I-O,x unknown partition table,storage,1
110,1168194478,tg-s044,I-O,x unknown partition table,storage,1
111,1168194478,tg-s044,I-O,x unknown partition table,storage,1
112,1168194478,tg-s044,I-O,x unknown partition table,storage,1
113,1168194479,tg-s044,I-O,x unknown partition table,storage,1
114,1168194479,tg-s044,I-O,x unknown partition table,storage,1
115,1168194479,tg-s044,I-O,x unknown partition table,storage,1
116,1168194479,tg-s044,I-O,x unknown partition table,storage,1
117,1168194479,tg-s044,I-O,x unknown partition table,storage,1
118,1168194479,tg-s044,I-O,x unknown partition table,storage,1
119,1168194479,tg-s044,I-O,x unknown partition table,storage,1
120,1168194479,tg-s044,I-O,x unknown partition table,storage,1
121,1168194479,tg-s044,I-O,x unknown partition table,storage,1
122,1168194479,tg-s044,I-O,x unknown partition table,storage,1
123,1168194479,tg-s044,I-O,x unknown partition table,storage,1
124,1168194479,tg-s044,I-O,x unknown partition table,storage,1
125,1168194479,tg-s044,I-O,x unknown partition table,storage,1
126,1168194479,tg-s044,I-O,x unknown partition table,storage,1
127,1168194479,tg-s044,I-O,x unknown partition table,storage,1
128,1168194479,tg-s044,I-O,x unknown partition table,storage,1
129,1168194479,tg-s044,I-O,x unknown partition table,storage,1
130,1168194479,tg-s044,I-O,x unknown partition table,storage,1
131,1168194479,tg-s044,I-O,x unknown partition table,storage,1
132,1168194479,tg-s044,I-O,x unknown partition table,storage,1
133,1168194479,tg-s044,I-O,x unknown partition table,storage,1
134,1168194479,tg-s044,I-O,x unknown partition table,storage,1
135,1168194479,tg-s044,I-O,x unknown partition table,storage,1
136,1168194479,tg-s044,I-O,x unknown partition table,storage,1
137,1168194479,tg-s044,I-O,x unknown partition table,storage,1
138,1168194480,tg-s044,I-O,x unknown partition table,storage,1
139,1168194480,tg-s044,I-O,x unknown partition table,storage,1
140,1168194480,tg-s044,I-O,x unknown partition table,storage,1
141,1168194480,tg-s044,I-O,x unknown partition table,storage,1
142,1168445120,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
143,1168445122,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
144,1168445122,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
145,1168445125,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
146,1168445125,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
147,1168445131,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
148,1168445132,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
149,1168445132,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
150,1168445133,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
151,1168445135,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
152,1168445136,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
153,1168445137,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
154,1168445137,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,2
155,1168723169,tg-s044,OTH,alloc pages: x-order allocation failed (gfp=x,storage,3
156,1171455345,tg-s044,NET,"bonx: link status definitely down for interface etx, disabling it.",storage,4
157,1171455345,tg-s044,NET,"bonx: link status definitely down for interface etx, disabling it.",storage,4
158,1171485571,tg-s044,I-O,hda: packet command error: error=x,storage,5
159,1171485872,tg-s044,I-O,x unknown partition table,storage,6
160,1171485872,tg-s044,I-O,x unknown partition table,storage,6
161,1171485872,tg-s044,I-O,x unknown partition table,storage,6
162,1171485872,tg-s044,I-O,x unknown partition table,storage,6
163,1171485872,tg-s044,I-O,x unknown partition table,storage,6
164,1171485872,tg-s044,I-O,x unknown partition table,storage,6
165,1171485872,tg-s044,I-O,x unknown partition table,storage,6
166,1171485872,tg-s044,I-O,x unknown partition table,storage,6
167,1171485872,tg-s044,I-O,x unknown partition table,storage,6
168,1171485872,tg-s044,I-O,x unknown partition table,storage,6
169,1171485872,tg-s044,I-O,x unknown partition table,storage,6
170,1171485872,tg-s044,I-O,x unknown partition table,storage,6
171,1171485872,tg-s044,I-O,x unknown partition table,storage,6
172,1171485872,tg-s044,I-O,x unknown partition table,storage,6
173,1171485873,tg-s044,I-O,x unknown partition table,storage,6
174,1171485873,tg-s044,I-O,x unknown partition table,storage,6
175,1171485873,tg-s044,I-O,x unknown partition table,storage,6
176,1171485873,tg-s044,I-O,x unknown partition table,storage,6
177,1171485873,tg-s044,I-O,x unknown partition table,storage,6
178,1171485873,tg-s044,I-O,x unknown partition table,storage,6
179,1171485873,tg-s044,I-O,x unknown partition table,storage,6
180,1171485873,tg-s044,I-O,x unknown partition table,storage,6
181,1171485873,tg-s044,I-O,x unknown partition table,storage,6
182,1171485873,tg-s044,I-O,x unknown partition table,storage,6
183,1171485873,tg-s044,I-O,x unknown partition table,storage,6
184,1171485873,tg-s044,I-O,x unknown partition table,storage,6
185,1171485873,tg-s044,I-O,x unknown partition table,storage,6
186,1171485873,tg-s044,I-O,x unknown partition table,storage,6
187,1171485873,tg-s044,I-O,x unknown partition table,storage,6
188,1171485873,tg-s044,I-O,x unknown partition table,storage,6
189,1171485873,tg-s044,I-O,x unknown partition table,storage,6
190,1171485873,tg-s044,I-O,x unknown partition table,storage,6
191,1171485873,tg-s044,I-O,x unknown partition table,storage,6
192,1171485873,tg-s044,I-O,x unknown partition table,storage,6
193,1171485873,tg-s044,I-O,x unknown partition table,storage,6
194,1171485873,tg-s044,I-O,x unknown partition table,storage,6
195,1171485873,tg-s044,I-O,x unknown partition table,storage,6
196,1171485873,tg-s044,I-O,x unknown partition table,storage,6
197,1171485873,tg-s044,I-O,x unknown partition table,storage,6
198,1171485873,tg-s044,I-O,x unknown partition table,storage,6
199,1171485874,tg-s044,I-O,x unknown partition table,storage,6
