,Timestamp,Node,Subsystem,Message,Type,Tuple
0,1167655228,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,0
1,1167655228,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,0
2,1167655229,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,0
3,1167657137,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
4,1167657137,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,1
5,1167657137,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
6,1167657140,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
7,1167657141,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
8,1167657141,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
9,1167657141,tg-c238,DEV,+ Platform Specific Error Detail:,computation,1
10,1167657141,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,1
11,1167657141,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,1
12,1167657142,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
13,1167657142,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
14,1167657143,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
15,1167657143,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
16,1167657145,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
17,1167657145,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
18,1167657145,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
19,1167657146,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
20,1167657146,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
21,1167657146,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
22,1167657147,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
23,1167657147,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
24,1167657147,tg-c238,DEV,+ Platform Specific Error Detail:,computation,1
25,1167657147,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,1
26,1167657147,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,1
27,1167657148,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
28,1167657149,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
29,1167657149,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
30,1167657150,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
31,1167657151,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
32,1167657157,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
33,1167657157,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
34,1167657158,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
35,1167657158,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
36,1167657159,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
37,1167657159,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
38,1167657159,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
39,1167657163,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
40,1167657163,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
41,1167657163,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
42,1167657176,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
43,1167657177,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
44,1167657177,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
45,1167657186,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
46,1167657186,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
47,1167657190,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
48,1167657191,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
49,1167657235,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
50,1167657236,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
51,1167657281,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
52,1167657281,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
53,1167657301,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
54,1167657301,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,1
55,1167657301,tg-c238,DEV,+Platform Specific Error Info Section,computation,1
56,1167657301,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
57,1167657301,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
58,1167657301,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
59,1167657301,tg-c238,DEV,+ Platform Specific Error Detail:,computation,1
60,1167657301,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,1
61,1167657301,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,1
62,1167657302,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,1
63,1167657302,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,1
64,1167657550,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,2
65,1167657550,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,2
66,1167657550,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,2
67,1167657550,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,2
68,1167657550,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,2
69,1167657550,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,2
70,1167657550,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,2
71,1167657550,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,2
72,1167657550,tg-c238,DEV,+ Platform Specific Error Detail:,computation,2
73,1167657550,tg-c238,MEM,+ Mem Error Detail:,computation,2
74,1167657550,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,2
75,1167657550,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,2
76,1167657550,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,2
77,1167657550,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,2
78,1167657941,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,3
79,1167657941,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,3
80,1167658201,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,4
81,1167658201,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,4
82,1167658201,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,4
83,1167658201,tg-c238,DEV,+Platform Specific Error Info Section,computation,4
84,1167658201,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,4
85,1167658201,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,4
86,1167658201,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,4
87,1167658201,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,4
88,1167658201,tg-c238,DEV,+ Platform Specific Error Detail:,computation,4
89,1167658201,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,4
90,1167658201,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,4
91,1167658404,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,5
92,1167658404,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,5
93,1167658404,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,5
94,1167658416,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,5
95,1167658416,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,5
96,1167658417,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,5
97,1167658417,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,5
98,1167658417,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,5
99,1167658418,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,5
100,1167658420,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,5
101,1167658420,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,5
102,1167658420,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,5
103,1167658448,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,5
104,1167658448,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,5
105,1167658456,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,5
106,1167658456,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,5
107,1167658913,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,6
108,1167658913,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,6
109,1167658915,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,6
110,1167658915,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,6
111,1167658915,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,6
112,1167658917,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,6
113,1167658917,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,6
114,1167658918,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,6
115,1167658918,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,6
116,1167658918,tg-c238,DEV,+ Platform Specific Error Detail:,computation,6
117,1167658919,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,6
118,1167658919,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,6
119,1167658922,tg-c238,MEM,+ Mem Error Detail:,computation,6
120,1167658923,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,6
121,1167658923,tg-c238,DEV,+Platform Specific Error Info Section,computation,6
122,1167658923,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,6
123,1167658923,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,6
124,1167658924,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,6
125,1167658924,tg-c238,DEV,+Platform Specific Error Info Section,computation,6
126,1167658924,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,6
