,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
0,1128641333,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39637: Link has been severed,0
1,1128641333,R62-M1-N0,R62,M1,N0,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39638: Link has been severed,0
2,1128641359,R62-M1-N4,R62,M1,N4,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39635: Link has been severed,0
3,1128641359,R62-M1-N4,R62,M1,N4,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39636: Link has been severed,0
4,1128641364,R62-M0-NC,R62,M0,NC,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40399: Link has been severed,0
5,1128641364,R62-M0-NC,R62,M0,NC,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40400: Link has been severed,0
6,1128641364,R62-M0-N0,R62,M0,N0,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40405: Link has been severed,0
7,1128641364,R62-M0-N0,R62,M0,N0,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40406: Link has been severed,0
8,1128641365,R62-M0-N4,R62,M0,N4,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40403: Link has been severed,0
9,1128641365,R62-M0-N4,R62,M0,N4,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40404: Link has been severed,0
10,1128641365,R62-M0-N8,R62,M0,N8,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40401: Link has been severed,0
11,1128641365,R62-M0-N8,R62,M0,N8,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40402: Link has been severed,0
12,1128641365,R62-M1-N8,R62,M1,N8,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39633: Link has been severed,0
13,1128641365,R62-M1-N8,R62,M1,N8,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39634: Link has been severed,0
14,1128641366,R62-M1-NC,R62,M1,NC,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39631: Link has been severed,0
15,1128641366,R62-M1-NC,R62,M1,NC,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39632: Link has been severed,0
16,1128970748,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57589: Link has been severed,1
17,1128970748,R62-M1-N0,R62,M1,N0,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57590: Link has been severed,1
18,1128970772,R62-M1-N4,R62,M1,N4,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57587: Link has been severed,1
19,1128970772,R62-M1-N4,R62,M1,N4,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57588: Link has been severed,1
20,1128970778,R62-M0-NC,R62,M0,NC,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58351: Link has been severed,1
21,1128970778,R62-M0-NC,R62,M0,NC,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58352: Link has been severed,1
22,1128970778,R62-M0-N0,R62,M0,N0,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58357: Link has been severed,1
23,1128970778,R62-M0-N0,R62,M0,N0,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58358: Link has been severed,1
24,1128970779,R62-M0-N4,R62,M0,N4,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58355: Link has been severed,1
25,1128970779,R62-M0-N4,R62,M0,N4,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58356: Link has been severed,1
26,1128970779,R62-M0-N8,R62,M0,N8,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58353: Link has been severed,1
27,1128970779,R62-M0-N8,R62,M0,N8,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58354: Link has been severed,1
28,1128970779,R62-M1-N8,R62,M1,N8,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57585: Link has been severed,1
29,1128970779,R62-M1-N8,R62,M1,N8,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57586: Link has been severed,1
30,1128970780,R62-M1-NC,R62,M1,NC,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57583: Link has been severed,1
31,1128970780,R62-M1-NC,R62,M1,NC,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57584: Link has been severed,1
32,1129165884,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
33,1129165884,R62-M1-N0,R62,M1,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
34,1129165905,R62-M1-N4,R62,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
35,1129165905,R62-M1-N4,R62,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
36,1129165910,R62-M0-NC,R62,M0,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
37,1129165910,R62-M0-NC,R62,M0,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
38,1129165910,R62-M0-N0,R62,M0,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
39,1129165910,R62-M0-N0,R62,M0,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
40,1129165910,R62-M0-N4,R62,M0,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
41,1129165910,R62-M0-N4,R62,M0,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
42,1129165910,R62-M0-N8,R62,M0,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
43,1129165911,R62-M0-N8,R62,M0,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
44,1129165911,R62-M1-N8,R62,M1,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
45,1129165911,R62-M1-N8,R62,M1,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
46,1129165912,R62-M1-NC,R62,M1,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
47,1129165912,R62-M1-NC,R62,M1,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
48,1129166653,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
49,1129166653,R62-M1-N0,R62,M1,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
50,1129166677,R62-M1-N4,R62,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
51,1129166677,R62-M1-N4,R62,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
52,1129166682,R62-M0-NC,R62,M0,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
53,1129166682,R62-M0-NC,R62,M0,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
54,1129166682,R62-M0-N0,R62,M0,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
55,1129166683,R62-M0-N0,R62,M0,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
56,1129166683,R62-M0-N4,R62,M0,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
57,1129166683,R62-M0-N4,R62,M0,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
58,1129166683,R62-M0-N8,R62,M0,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
59,1129166683,R62-M0-N8,R62,M0,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
60,1129166683,R62-M1-N8,R62,M1,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
61,1129166683,R62-M1-N8,R62,M1,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
62,1129166684,R62-M1-NC,R62,M1,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
63,1129166684,R62-M1-NC,R62,M1,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
64,1129204913,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
65,1129204913,R62-M1-N0,R62,M1,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
66,1129204934,R62-M1-N4,R62,M1,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
67,1129204934,R62-M1-N4,R62,M1,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
68,1129204939,R62-M0-NC,R62,M0,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
69,1129204939,R62-M0-NC,R62,M0,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
70,1129204939,R62-M0-N0,R62,M0,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
71,1129204939,R62-M0-N0,R62,M0,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
72,1129204939,R62-M0-N4,R62,M0,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
73,1129204939,R62-M0-N4,R62,M0,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
74,1129204939,R62-M0-N8,R62,M0,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
75,1129204939,R62-M0-N8,R62,M0,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
76,1129204939,R62-M1-N8,R62,M1,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
77,1129204939,R62-M1-N8,R62,M1,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
78,1129204940,R62-M1-NC,R62,M1,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
79,1129204940,R62-M1-NC,R62,M1,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
80,1129208171,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
81,1129208172,R62-M1-N0,R62,M1,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
82,1129208192,R62-M1-N4,R62,M1,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
83,1129208192,R62-M1-N4,R62,M1,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
84,1129208195,R62-M0-NC,R62,M0,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
85,1129208195,R62-M0-NC,R62,M0,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
86,1129208196,R62-M1-N8,R62,M1,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
87,1129208196,R62-M1-N8,R62,M1,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
88,1129208197,R62-M1-NC,R62,M1,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
89,1129208197,R62-M1-NC,R62,M1,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
90,1129208270,R62-M0-N0,R62,M0,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
91,1129208270,R62-M0-N0,R62,M0,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
92,1129208270,R62-M0-N4,R62,M0,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
93,1129208271,R62-M0-N4,R62,M0,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
94,1129208271,R62-M0-N8,R62,M0,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
95,1129208271,R62-M0-N8,R62,M0,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
96,1129208334,R62-M1-N0,R62,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,5
