,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
0,1128641370,R12-M1-N4,R12,M1,N4,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39603: Link has been severed,0
1,1128641370,R12-M1-N4,R12,M1,N4,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39604: Link has been severed,0
2,1128641372,R12-M0-N4,R12,M0,N4,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40371: Link has been severed,0
3,1128641372,R12-M0-N4,R12,M0,N4,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40372: Link has been severed,0
4,1128641376,R12-M0-NC,R12,M0,NC,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40367: Link has been severed,0
5,1128641377,R12-M0-NC,R12,M0,NC,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40368: Link has been severed,0
6,1128641377,R12-M0-N0,R12,M0,N0,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40373: Link has been severed,0
7,1128641377,R12-M0-N0,R12,M0,N0,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40374: Link has been severed,0
8,1128641377,R12-M1-N8,R12,M1,N8,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39601: Link has been severed,0
9,1128641377,R12-M1-N8,R12,M1,N8,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39602: Link has been severed,0
