,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
0,1128641286,R56-M0-N0,R56,M0,N0,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40325: Link has been severed,0
1,1128641286,R56-M0-N0,R56,M0,N0,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40326: Link has been severed,0
2,1128641287,R56-M1-N0,R56,M1,N0,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39557: Link has been severed,0
3,1128641287,R56-M1-N0,R56,M1,N0,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39558: Link has been severed,0
4,1128641287,R56-M1-N4,R56,M1,N4,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39555: Link has been severed,0
5,1128641287,R56-M1-N4,R56,M1,N4,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39556: Link has been severed,0
6,1128641287,R56-M0-N8,R56,M0,N8,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40321: Link has been severed,0
7,1128641288,R56-M0-N8,R56,M0,N8,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40322: Link has been severed,0
8,1128641288,R56-M0-N4,R56,M0,N4,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40323: Link has been severed,0
9,1128641288,R56-M0-N4,R56,M0,N4,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40324: Link has been severed,0
10,1128641290,R56-M0-NC,R56,M0,NC,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40319: Link has been severed,0
11,1128641290,R56-M0-NC,R56,M0,NC,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:40320: Link has been severed,0
12,1128641316,R56-M1-NC,R56,M1,NC,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39551: Link has been severed,0
13,1128641316,R56-M1-NC,R56,M1,NC,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39552: Link has been severed,0
14,1128641320,R56-M1-N8,R56,M1,N8,J18-U11,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39553: Link has been severed,0
15,1128641320,R56-M1-N8,R56,M1,N8,J18-U01,I-O,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:39554: Link has been severed,0
16,1128970701,R56-M0-N0,R56,M0,N0,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58277: Link has been severed,1
17,1128970701,R56-M0-N0,R56,M0,N0,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58278: Link has been severed,1
18,1128970702,R56-M1-N0,R56,M1,N0,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57509: Link has been severed,1
19,1128970702,R56-M1-N0,R56,M1,N0,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57510: Link has been severed,1
20,1128970702,R56-M1-N4,R56,M1,N4,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57507: Link has been severed,1
21,1128970702,R56-M1-N4,R56,M1,N4,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57508: Link has been severed,1
22,1128970702,R56-M0-N8,R56,M0,N8,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58273: Link has been severed,1
23,1128970702,R56-M0-N8,R56,M0,N8,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58274: Link has been severed,1
24,1128970702,R56-M0-N4,R56,M0,N4,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58275: Link has been severed,1
25,1128970703,R56-M0-N4,R56,M0,N4,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58276: Link has been severed,1
26,1128970704,R56-M0-NC,R56,M0,NC,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58271: Link has been severed,1
27,1128970704,R56-M0-NC,R56,M0,NC,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58272: Link has been severed,1
28,1128970731,R56-M1-NC,R56,M1,NC,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57503: Link has been severed,1
29,1128970731,R56-M1-NC,R56,M1,NC,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57504: Link has been severed,1
30,1128970734,R56-M1-N8,R56,M1,N8,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57505: Link has been severed,1
31,1128970734,R56-M1-N8,R56,M1,N8,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57506: Link has been severed,1
32,1129165842,R56-M1-N0,R56,M1,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
33,1129165842,R56-M1-N0,R56,M1,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
34,1129165843,R56-M1-N4,R56,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
35,1129165843,R56-M1-N4,R56,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
36,1129165867,R56-M1-NC,R56,M1,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
37,1129165868,R56-M1-NC,R56,M1,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
38,1129165871,R56-M1-N8,R56,M1,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
39,1129165872,R56-M1-N8,R56,M1,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
40,1129165948,R56-M0-N0,R56,M0,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
